Toy Story,Get Shorty,Twelve Monkeys,Babe,Dead Man Walking,Seven,Usual Suspects The,Mighty Aphrodite,Postino Il,Mr. Holland s Opus,Braveheart,Taxi Driver,Rumble in the Bronx,Birdcage The,Apollo 13,Crimson Tide,Clerks,Ed Wood,Hoop Dreams,Star Wars,Natural Born Killers,Professional The,Pulp Fiction,Quiz Show,Shawshank Redemption The,What s Eating Gilbert Grape,While You Were Sleeping,Crow The,Forrest Gump,Four Weddings and a Funeral,Lion King The,Firm The,Fugitive The,Jurassic Park,Much Ado About Nothing,Remains of the Day The,Searching for Bobby Fischer,Sleepless in Seattle,Blade Runner,Nightmare Before Christmas The,Welcome to the Dollhouse,Aladdin,Terminator 2: Judgment Day,Dances with Wolves,Silence of the Lambs The,Snow White and the Seven Dwarfs,Fargo,Truth About Cats & Dogs The,Rock The,Twister,Independence Day,Lone Star,Phenomenon,Godfather The,Bound,Wizard of Oz The,Gone with the Wind,Citizen Kane,2001: A Space Odyssey,Mr. Smith Goes to Washington,Big Night,Sound of Music The,Die Hard,Long Kiss Goodnight The,Ghost and the Darkness The,Swingers,Willy Wonka and the Chocolate Factory,Fish Called Wanda A,Monty Python s Life of Brian,Reservoir Dogs,Platoon,Top Gun,Abyss The,Monty Python and the Holy Grail,Wrong Trousers The,Cinema Paradiso,Empire Strikes Back The,Princess Bride The,Raiders of the Lost Ark,Brazil,Aliens,Good The Bad and The Ugly The,12 Angry Men,Clockwork Orange A,Apocalypse Now,Return of the Jedi,GoodFellas,Alien,Psycho,Blues Brothers The,Godfather: Part II The,Full Metal Jacket,Henry V,Amadeus,Raging Bull,Right Stuff The,Sting The,Terminator The,Dead Poets Society,Graduate The,Nikita,Bridge on the River Kwai The,Shining The,Groundhog Day,Unforgiven,Back to the Future,Young Frankenstein,This Is Spinal Tap,Indiana Jones and the Last Crusade,M*A*S*H,Room with a View A,Field of Dreams,When Harry Met Sally...,Nightmare on Elm Street A,Star Trek: First Contact,Sling Blade,Die Hard 2,Star Trek VI: The Undiscovered Country,Star Trek: The Wrath of Khan,Star Trek III: The Search for Spock,Star Trek IV: The Voyage Home,Jaws,Mars Attacks!,Jerry Maguire,Raising Arizona,Beavis and Butt-head Do America,Kolya,Devil s Own The,Chasing Amy,Grosse Pointe Blank,Fifth Element The,My Best Friend s Wedding,Men in Black,Contact,George of the Jungle,Event Horizon,Hunt for Red October The,Chasing Amy,Full Monty The,Gattaca,Starship Troopers,Good Will Hunting,Heat,Sense and Sensibility,Leaving Las Vegas,Time to Kill A,Emma,Tin Cup,Secrets & Lies,English Patient The,Scream,Evita,Liar Liar,Face/Off,Air Force One,In & Out,L.A. Confidential,Devil s Advocate The,Titanic,Apt Pupil,As Good As It Gets,Schindler s List,Everyone Says I Love You,Mother,Murder at 1600,Dante s Peak,Lost Highway,Crash,G.I. Jane,Cop Land,Conspiracy Theory,Game The,Boogie Nights,One Flew Over the Cuckoo s Nest,Clueless,True Lies,Mrs. Doubtfire,Ghost,Batman,Mission: Impossible,Close Shave A,Kingpin,Nutty Professor The,Mary Poppins,William Shakespeare s Romeo and Juliet,E.T. the Extra-Terrestrial,To Kill a Mockingbird,Highlander,Fantasia,Heathers,Butch Cassidy and the Sundance Kid,Birds The,Grease,Jackie Chan s First Strike,Like Water For Chocolate,Courage Under Fire,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Trainspotting,Vertigo,North by Northwest,Some Like It Hot,Casablanca,Maltese Falcon The,My Fair Lady,Sabrina,It s a Wonderful Life,African Queen The,People vs. Larry Flynt The,My Left Foot,Magnificent Seven The,Lawrence of Arabia,Annie Hall,Boot Das,Deer Hunter The,Cool Hand Luke,Gandhi,Killing Fields The,Shine,Broken Arrow,Clear and Present Danger,Speed,Piano The,Beauty and the Beast,Primal Fear,Eraser,Rear Window,Sleepers,Crying Game The,Glory,Chinatown,Stand by Me,Manchurian Candidate The,Fried Green Tomatoes,Alien 3,Cape Fear,Volcano,In the Line of Fire,Seven Years in Tibet,American President The,Singin  in the Rain,Strictly Ballroom,Dave,Philadelphia,Pretty Woman,Ransom,Saint The,Amistad,Tomorrow Never Dies,Happy Gilmore,That Thing You Do!
1,,1,1,1,1,,,,1,,,0,1,1,,,,0,1,,,1,1,,,,1,1,,1,,1,1,,,,1,1,1,,1,1,,1,1,,,1,1,1,,1,,,1,,,1,,,1,,1,1,,,,,,,1,,,1,,,1,1,,,1,,1,,,,1,,,,1,,1,,1,,1,1,,,,,1,,,1,,1,,,1,,,1,,1,1,1,1,1,1,0,,,,,,,,,,,1,,,1,,,,,,,,1,1,,,,1,,,1,,,,,,1,,,1,,,,,,1,,,,,,1,,1,1,1,,,,,,1,,1,,1,1,,,1,1,,1,,,,,,,1,,,,1,,,1,,,,1,,,1,1,,,,1,1,1,,1,,,,,,,,,1,1,,,,,,,,,1,1,,,,,
,1,,,,1,,,,,,1,,,,0,1,1,,1,,,1,1,,1,,0,0,,,0,1,1,,1,,,,,1,,1,0,1,,1,,0,0,0,,,1,1,,,1,,,1,,1,,0,1,,,,1,1,,,,,,1,,,0,1,,,1,,0,,1,1,,,1,1,1,1,,,,1,1,1,,1,,1,1,,,0,,1,0,1,1,,1,,1,,,,1,,,,,1,,,,,,,0,,1,,1,,,1,,0,1,1,0,,,1,0,1,0,,,,,1,,1,,,1,0,,,,1,1,0,,,0,1,1,,0,,0,,1,1,,,,0,1,,0,,,1,,,,0,,,1,,1,1,,,,,,,,,,,,1,0,,,,0,0,,,1,1,,0,,,0,1,,1,,,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,0,1,,,,1,,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0,,,,,,,,,,,,0,,1,,,,,,,,1,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,1,,,1,,,,,,,,,1,,0,,0,,1,,1,1,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,1,,,,
,1,,,1,,,,1,1,,1,,1,1,,1,,,,0,,1,,1,,,0,1,,,,1,,,,1,0,,,,,,,1,,0,,,,,,1,1,,,1,1,0,,,1,,,,,,1,0,0,,1,,,,1,,,1,0,,,,1,,,,0,1,1,1,,,1,,,1,,1,1,,,,,,,,,,,,,1,,,,0,,,,,,,1,,,1,,,,,,,1,,,,,1,,,,1,,0,1,,,,0,,,,,,,1,,1,,1,1,,,,,,,,,0,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,0,,,,1,,,,,,1,1,,,1,,1,,1,,1,,1,1,,,,,,,0,,,1,,1,,,,,,,,,,1,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,0,,,,1,,,,,,,,,0,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,0,,0,,,,,,,,1,0,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,1,,1,,1,,,,,,1,,,1,1,,1,,,1,1,,,,,,,,1,,,,,1,1,,1,,,,,,,,1,,,,1,1,,,,,,,,,1,1,,,1,,,,,1,,,,1,,,,1,1,1,,1,1,1,,,,,,,1,,1,,,1,1,,1,1,,1,1,,,1,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,1,,,,,,,,,,1,,,,1,,,,,1,,,,,1,,1,,,,,1,1,,,,,,,,,1,1,1,,,,,,,,,1,,,1,1,,,,,1,,,,,,,1,,1,,1,,,,,,,1,,,1,1,,,,,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0,,,,,,1,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,
0,,,,,1,1,1,,,,,1,1,,1,,,1,1,,1,1,,,,,,,,,,1,,,,,,,,,,,1,,,1,,,1,1,,,1,,1,,,1,,,1,1,,,,1,,,1,,,1,,,1,1,1,1,1,1,,,,1,1,1,,1,,1,,,,1,1,,,,,,1,1,,,1,,,,,1,,,,,,,,,1,,1,0,,1,,,,,,,,1,1,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,0,1,1,,,1,,,,,,1,1,,1,1,1,1,,,,,1,,1,1,,1,1,1,1,,,,1,,,,,1,1,,1,,,,1,,,,,,,
,,1,1,,,1,,,,,1,,,,,1,,,,,,1,,1,,,,0,,,,1,,,,,,1,,1,,,,1,,1,,1,,1,,,1,,1,,1,,,1,,,,,,1,,,1,,,,,1,,,1,1,1,,,,1,1,,,,1,,1,,,1,,,,1,1,,,,,,,,1,,,,1,,1,,,,,,,,,,,,1,,,,0,1,,,,,,,,0,,,,,,,,,,,1,,,,,,,,1,,1,,,1,,,,,1,,,1,,,,1,,,,,,,1,,,,,,1,,,,,,,,1,,,1,1,,1,1,,,,1,,1,1,,,,,,,1,,1,,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
,,,0,,0,,,,,,,,,1,,,,,1,,,1,,1,,,,,,,,,,,,1,,1,,,,,,1,1,,,,,,,,1,,1,,1,,,,,1,,,,1,,,,1,,,1,,,,,1,,1,,,1,,,,1,1,1,,,,1,,,1,1,1,1,,,,1,,,,,1,1,,,1,,1,,1,1,1,,,1,,1,0,,,,,,,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,1,,,1,,,,,1,,,1,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,,1,1,1,,,,1,,,,1,,1,,,1,,1,1,1,1,,0,,1,,,,1,1,,,,,,1,1,,,,1,,1,,,,,,,,,,,,,,,0,1,,,1,,1,,1,,,,1,,,1,,1,,,,,,,,1,,,,,1,,,,,,,1,,,,1,1,,1,,,,,,1,1,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,1,,,1,,1,,,1,,,,,,,,,,,,1,,,,0,,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,1,,1,,,,1,,,,,,,,1,,,,,,1,
,,1,,,,,,,,1,,,,,,,,,0,0,,1,,,,,,,,,,1,1,,,,,,,,,1,,,,,,1,1,0,,,,,,,,,,,,1,,,,,,,,,,,,,,0,,,,1,,,,,0,0,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,1,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,
,,,,,,1,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,,1,,,,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,,,,,,,1,1,,,,1,,1,1,1,1,,,1,,,,1,,,,1,,,,,,,,,,1,,,,1,,,0,0,,,,1,,,,,,,,,,,1,0,,,1,,,,,,,1,1,1,,,,1,,,1,,,,1,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,1,,,,,1,,1,0,1,,,1,,,,1,1,,,1,,,,1,,,,1,,,,,,,,1,,,,,,,,1,,,,,,1,,0,1,,,,,,,,,,,,,,,,,,,1,,,,,,0,,,,1,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,1,,,,,,,1,
1,,1,0,1,1,1,,,,1,,,,1,1,,,,,1,,1,,,,1,1,1,,1,1,1,1,,,,1,1,,0,1,1,1,,,,,1,1,,,1,1,,0,,,1,,,,1,,0,,,1,,1,1,1,1,1,,,1,1,,,1,,,,,1,1,1,1,1,,,,0,,,,1,1,,,,,1,,1,,1,1,,,1,1,1,1,,,,1,,,0,,1,1,0,,,1,1,0,,1,,,,,1,,0,1,,,,1,1,,,,,1,,,1,1,,,,1,,,1,,,,,,,1,,1,,,1,0,1,1,1,,,,,,0,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,1,,1,,,,,1,,,1,,,,,1,,1,,,0,,,,,,,,1,1,1,1,,1,,,
1,,,0,,,,,,,1,,,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,1,0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,0,,1,1,0,,,,,,,,,,,1,1,,0,,0,,,1,1,,,,,,,,1,,0,1,0,,,,,,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,1,0,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,1,,,,1,,,1,,0,0,,,0,1,,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
,,1,,1,,,,1,,,,1,1,1,,,,,,,,1,,,,,,1,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,1,,1,,,,1,,0,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,,,1,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,,0,1,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,1,,,,1,,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,1,,,,,,,,,,,1,1,,,,0,,1,,0,0,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1,,,1,,1,,,,,1,,,,1,,,,,1,,,,,,,,,,1,1,,1,1,,,,,,,,1,0,1,1,,1,,,,1,,1,,,1,,1,0,,,,,,,,,1,1,,,1,,1,,,1,,,,1,,,,,1,0,,1,1,,,,,,,,,1,,,,,1,,1,,0,1,1,,,1,,,1,,,0,,,1,,1,0,0,,,,,,,,,,,1,,,,,,,,1,,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,0,,1,,1,,,,1,,,1,,1,,1,1,1,,,,,,,,,,1,1,,1,1,,,,0,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
1,1,,0,,,,,1,,,,,,,,,,1,,,,1,,1,,,,,,,,,,,,,,,1,,,1,,1,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,1,,,,1,,,,1,,,1,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,,0,1,,,,,,,1,,,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,1,,1,,,,,1,,,,,1,,,,,1,0,,1,,,1,,,,1,,,,1,,,,,1,,,,,,,1,,1,,,,,,,,,,
,,,,,,0,,1,,,1,,,,,,1,1,,,,1,,,,,,1,,1,,,1,,,,,,,,1,,1,1,,1,,,,1,,,1,,,1,,,,,1,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,,1,,,1,1,1,1,,1,1,,,,1,,1,1,,,,,,1,,,1,,,,,,1,,,,,,,,,,,1,,,,,,1,,,,,1,1,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,1,,,,,1,,1,,1,,1,1,,1,,,,,1,,1,,,1,,,,1,,,,,,,,,,,,,1,,,,,,,
,1,0,1,,0,0,,,,1,1,,,1,,,0,0,1,,,,,1,,,,1,,,,,,,,,,,1,,,0,0,1,1,1,,0,,,1,,,,1,,1,1,1,,,,,,,,,,0,0,,,,,1,,,,0,,,1,,,,,1,,,1,0,,1,,1,1,0,,1,,1,,,,0,1,1,,,,,,0,,,0,,,1,,1,,,,,1,,,,,,,,0,,,0,,,,,,,,,,,1,,,1,,,,,,0,1,,1,1,,0,0,,,,,,0,,,1,,,0,,0,,,,,1,0,1,1,,1,0,,,,,1,,1,,1,1,1,1,1,,,1,1,,,1,1,,1,,1,,1,,0,0,,1,,,,1,0,,1,1,,1,1,,1,,,,,1,1,0,,,,,,0,,
1,,1,,,,,,,,1,,,,,,,,,1,,,,,,0,,,1,1,,,1,0,1,1,1,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,1,1,,,,1,,,,,1,,,1,1,1,1,1,1,1,,1,,,,,,,,,,1,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,0,,1,1,,,,,,1,,,1,,1,,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,1,,,,,,1,,1,1,,,,,,,,,,
,,,,1,,,,,1,,,,,,,,,,,,,1,0,1,,0,,1,,,,1,,,,,0,,,,,,1,1,,,1,,,,,,1,,1,1,1,,,,1,,,1,,0,0,,,,,,,,1,,,,,0,,,0,,1,,0,1,,,,,1,,,,0,0,,,1,,,1,,,,0,,,,1,,1,1,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,,1,,1,,,,1,1,,,1,,,,,,,,,1,,,,,,,,,,,,,1,,1,1,,1,,1,1,,,1,,,,,,,1,,,,,,,,,,,,,0,,,,1,,,,,1,,,,,,,,,,,1,,,,1,1,,,1,,,,1,,,
,,,,1,,,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,1,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,1,1,1,,,1,1,,,,1,1,,,,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,,1,,1,,,,,1,,,1,,,,,1,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,1,,,,,,,,,,,,1,0,,1,,,1,1,0,1,,,0,,,,,,,,,,1,1,,,1,,1,,,,,,,1,,,,1,,1,1,,1,,,,,1,,,,,,,,1,,,1,,1,1,,,,,1,,,1,1,,1,,0,,,,1,1,,,1,,,,,,,1,1,,,,,,,,,,0,,,,,,1,,1,,,,,,,,,,,0,,,,1,,,,,,,,0,0,,,,0,,,,,,,0,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,1,,,1,,,1,,1,1,1,,,,1,,,,1,1,,,1,0,,,,1,,,,,,,,,,1,,,,1,,,,,,,,0,,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,1,,,,,,,,,1,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
